Ticker,Company
MBL.CN,Mabel Ventures Inc.
CVGR.CN,City View Green Holdings Inc.
ALMA.CN,Alma Gold Inc.
NOP.CN,Nevada Organic Phosphate Inc.
SHP.CN,Shoal Point Energy Ltd.
SLZ.CN,Slave Lake Zinc Corp.
HRO.CN,Hero Innovation Group Inc.
ASHL.CN,Ashley Gold Corp.
PNGC.CN,Loyalist Exploration Limited
ARMY.CN,Armory Mining Corp.
SPMT.CN,Spearmint Resources Inc.
RFLX.CN,Reflex Advanced Materials Corp.
BBRD.CN,Blackbird Critical Metals Corp.
MOC.CN,Mosaic Minerals Corp.
HARY.CN,Harrys Manufacturing Inc.
READ.CN,Legible Inc.
CISC.CN,Ciscom Corp.
RAIN.CN,Rain City Resources Inc.
AWLI.CN,Ameriwest Lithium Inc.
GLDS.CN,Golden Spike Resources Corp.
COMT.CN,Collective Metals Inc.
CRCC.CN,Copland Road Capital Corporation
AFI.CN,Affinor Growers Inc.
ALE.CN,Alerio Gold Corp.
MYTC.CN,MyndTec Inc.
WMC.CN,Westmount Minerals Corp.
ABND.CN,Abound Energy Inc.
TGLD.CN,Torrent Gold Inc.
GSRI.CN,Golden Shield Resources Inc.
PBF.CN,Planet Based Foods Global Inc.
SHOW.CN,Showcase Minerals Inc.
GDN.CN,Golden Age Exploration Ltd.
SCV.CN,Scotch Creek Ventures Inc.
ADON.CN,Adonis Minerals Corp.
CMET.CN,Clarity Metals Corp.
EAGL.CN,EagleOne Metals Corporation
OVAT.CN,Ovation Science Inc.
CAPR.CN,Caprock Mining Corp.
RKL.CN,Rockland Resources Ltd.
BYT.CN,BYT Holdings Ltd.
CULT.CN,Cult Food Science Corp.
NLR.CN,Northern Lights Resources Corp.
HARD.CN,Hardcore Discoveries Ltd.
HZ.CN,Hertz Energy Inc.
ADP.CN,Adelphi Metals Inc.
LION.CN,Global Li-Ion Graphite Corp.
SASQ.CN,Sasquatch Resources Corp.
NERD.CN,Nerds on Site Inc.
CBP.CN,Certive Solutions Inc.
UX.CN,Puranium Energy Ltd.
APP.CN,Global Compliance Applications Corp.
QQ.CN,Quizam Media Corporation
QNI.CN,Québec Nickel Corp.
GOAT.CN,GOAT Industries Ltd.
GCP.CN,Golcap Resources Corp.
CODE.X.CN,Cypher Metaverse Inc.
MOLT.CN,Molten Metals Corp
GOCO.CN,Go Metals Corp.
BY.CN,Beyond Lithium Inc.
BHCC.CN,Blue Horizon Global Capital Corp.
TIM.X.CN,QNB Metals Inc.
POWR.CN,POWR Lithium Corp.
HECO.CN,Global Helium Corp.
PGR.CN,Planet Green Metals Inc.
GOR.CN,Goldrea Resources Corp.
CLDV.CN,Cloud3 Ventures Inc.
BITE.CN,Blender Bites Limited
LP.CN,Leopard Lake Gold Corp.
GBC.CN,GreenBank Capital Inc.
JBR.CN,James Bay Resources Limited
EOM.CN,Eco Oro Minerals Corp.
LITS.CN,Lithos Group Ltd.
AETH.CN,Aether Global Innovations Corp.
BDR.CN,Bird River Resources Inc.
CODEX.CN,Cypher Metaverse Inc.
TEMP.CN,Tempus Capital Inc.
GRUV.CN,Protium Clean Energy Corp.
URM.CN,First American Uranium Inc.
MYR.CN,Meryllion Resources Corp.
CPTR.CN,Captor Capital Corp.
BURY.CN,Burrell Resources Inc.
ERKA.CN,Eureka Lithium Corp.
WSR.CN,Western Star Resources Inc.
STRC.X.CN,Street Capital Inc.
CARM.CN,Carmanah Minerals Corp.
CAT.CN,CAT Strategic Metals Corporation
PDFI.CN,Prophecy DeFi Inc.
CCC.CN,Carlyle Commodities Corp.
SPFY.CN,Spacefy Inc.
XTRX.CN,Adastra Holdings Ltd.
RXM.CN,Rockex Mining Corporation
ADX.CN,Advantex Marketing International Inc.
AIG.CN,Genesis AI Corp.
ENBI.CN,Entheon Biomedical Corp.
PSYG.CN,Psyence Group Inc.
CASC.CN,Cascade Copper Corp.
FREE.CN,Free Battery Metal Limited
VC.CN,Volatus Capital Corp.
UAV.CN,Global UAV Technologies Ltd.
SPOD.CN,Spod Lithium Corp.
VTAL.CN,Justera Health Ltd.
LINE.CN,Linear Minerals Corp.
GCA.X.CN,Gencan Capital Inc.
ENRT.CN,Enertopia Corp.
RAMM.CN,RAMM Pharma Corp.
SI.CN,Silicon Metals Corp.
TONE.CN,Triple One Metals Inc.
PS.CN,Powerstone Metals Corp.
TGGL.CN,Toggle3D.ai Inc.
ETI.CN,EnviroMetal Technologies Inc.
VIK.CN,Avila Energy Corporation
FUTR.CN,Gold'n Futures Mineral Corp.
ARWY.CN,ARway Corporation
VENI.CN,Vencanna Ventures Inc.
